2024-08-25 04:48:52,501 INFO    StreamThr :19217 [internal.py:wandb_internal():85] W&B internal server running at pid: 19217, started at: 2024-08-25 04:48:52.500628
2024-08-25 04:48:52,502 DEBUG   HandlerThread:19217 [handler.py:handle_request():158] handle_request: status
2024-08-25 04:48:52,506 INFO    WriterThread:19217 [datastore.py:open_for_write():87] open: /private/tmp/ray/session_2024-08-21_12-57-38_930248_60604/artifacts/2024-08-24_22-19-48/grid_search/driver_artifacts/PPO_custom_tag_v0_dff6e_00008_8_gamma=0.9990,lr=0.0010_2024-08-24_22-19-48/wandb/run-20240825_044852-dff6e_00008/run-dff6e_00008.wandb
2024-08-25 04:48:52,506 DEBUG   SenderThread:19217 [sender.py:send():391] send: header
2024-08-25 04:48:52,507 DEBUG   SenderThread:19217 [sender.py:send():391] send: run
2024-08-25 04:48:53,396 INFO    SenderThread:19217 [dir_watcher.py:__init__():211] watching files in: /private/tmp/ray/session_2024-08-21_12-57-38_930248_60604/artifacts/2024-08-24_22-19-48/grid_search/driver_artifacts/PPO_custom_tag_v0_dff6e_00008_8_gamma=0.9990,lr=0.0010_2024-08-24_22-19-48/wandb/run-20240825_044852-dff6e_00008/files
2024-08-25 04:48:53,396 INFO    SenderThread:19217 [sender.py:_start_run_threads():1200] run started: dff6e_00008 with start time 1724541532.501337
2024-08-25 04:48:53,402 DEBUG   HandlerThread:19217 [handler.py:handle_request():158] handle_request: check_version
2024-08-25 04:48:53,402 DEBUG   SenderThread:19217 [sender.py:send_request():418] send_request: check_version
2024-08-25 04:48:53,469 DEBUG   HandlerThread:19217 [handler.py:handle_request():158] handle_request: run_start
2024-08-25 04:48:53,476 DEBUG   HandlerThread:19217 [system_info.py:__init__():26] System info init
2024-08-25 04:48:53,476 DEBUG   HandlerThread:19217 [system_info.py:__init__():41] System info init done
2024-08-25 04:48:53,476 INFO    HandlerThread:19217 [system_monitor.py:start():194] Starting system monitor
2024-08-25 04:48:53,476 INFO    SystemMonitor:19217 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-25 04:48:53,476 INFO    HandlerThread:19217 [system_monitor.py:probe():214] Collecting system info
2024-08-25 04:48:53,477 INFO    SystemMonitor:19217 [interfaces.py:start():188] Started cpu monitoring
2024-08-25 04:48:53,478 INFO    SystemMonitor:19217 [interfaces.py:start():188] Started disk monitoring
2024-08-25 04:48:53,479 INFO    SystemMonitor:19217 [interfaces.py:start():188] Started gpuapple monitoring
2024-08-25 04:48:53,481 INFO    SystemMonitor:19217 [interfaces.py:start():188] Started memory monitoring
2024-08-25 04:48:53,484 INFO    SystemMonitor:19217 [interfaces.py:start():188] Started network monitoring
2024-08-25 04:48:53,909 DEBUG   HandlerThread:19217 [system_info.py:probe():152] Probing system
2024-08-25 04:48:53,913 DEBUG   HandlerThread:19217 [gitlib.py:_init_repo():56] git repository is invalid
2024-08-25 04:48:53,913 DEBUG   HandlerThread:19217 [system_info.py:probe():200] Probing system done
