episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_in_flight_async_reqs,num_remote_worker_restarts,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,num_env_steps_sampled_throughput_per_sec,num_env_steps_trained_throughput_per_sec,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/sample_time_ms,timers/learn_time_ms,timers/learn_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/policy_0/learner_stats/cur_kl_coeff,info/learner/policy_0/learner_stats/cur_lr,info/learner/policy_0/learner_stats/total_loss,info/learner/policy_0/learner_stats/policy_loss,info/learner/policy_0/learner_stats/vf_loss,info/learner/policy_0/learner_stats/vf_explained_var,info/learner/policy_0/learner_stats/kl,info/learner/policy_0/learner_stats/entropy,info/learner/policy_0/learner_stats/entropy_coeff
nan,nan,nan,nan,0,0,9,0,0,79360,79360,7936,7936,7936,7936,10.207587093337985,10.207587093337985,7936,7936,79360,False,0,1,0406b_00000,2023-11-30_11-59-52,1701363592,777.4754979610443,777.4754979610443,1759,Joys-MacBook-Pro.local,127.0.0.1,777.4754979610443,1,7936,7936,79360,79360,nan,nan,nan,nan,0,0,[],[],777460.855,15191.74,762201.569,10.412,33.472,7936,7936,79360,79360,16.113055303717132,79.04714415231187,[],[],0.20000000298023224,4.999999873689376e-05,0.112313196,-0.050541695,0.15971328,0.5051305,0.015708087,1.5920473,0.0
nan,nan,nan,nan,0,0,9,0,0,158720,158720,15872,15872,7936,7936,10.173048982788808,10.173048982788808,15872,7936,158720,False,0,2,0406b_00000,2023-11-30_12-12-52,1701364372,780.1101841926575,1557.5856821537018,1759,Joys-MacBook-Pro.local,127.0.0.1,1557.5856821537018,2,15872,15872,158720,158720,nan,nan,nan,nan,0,0,[],[],778780.626,14628.173,764067.775,10.387,52.794,15872,15872,158720,158720,19.76034327009937,79.05528455284552,[],[],0.20000000298023224,4.999999873689376e-05,0.03206231,-0.061441284,0.08958106,0.6904445,0.019612659,1.5688715,0.0
nan,nan,nan,nan,0,0,9,0,0,238080,238080,23808,23808,7936,7936,8.323461059006219,8.323461059006219,23808,7936,238080,False,0,3,0406b_00000,2023-11-30_12-28-45,1701365325,953.4524259567261,2511.038108110428,1759,Joys-MacBook-Pro.local,127.0.0.1,2511.038108110428,3,23808,23808,238080,238080,nan,nan,nan,nan,0,0,[],[],837003.582,14372.227,822514.781,9.648,45.517,23808,23808,238080,238080,12.575862068965517,79.15744101633393,[],[],0.20000000298023224,4.999999873689376e-05,-0.03855725,-0.082504086,0.038139842,0.75243056,0.029034982,1.5364082,0.0
nan,nan,nan,nan,0,0,9,0,0,317440,317440,31744,31744,7936,7936,8.578001885214414,8.578001885214414,31744,7936,317440,False,0,4,0406b_00000,2023-11-30_12-44-10,1701366250,925.1701278686523,3436.20823597908,1759,Joys-MacBook-Pro.local,127.0.0.1,3436.20823597908,4,31744,31744,317440,317440,nan,nan,nan,nan,0,0,[],[],859041.965,14305.207,844629.954,9.396,44.223,31744,31744,317440,317440,16.276681614349776,79.62062780269058,[],[],0.30000001192092896,4.999999873689376e-05,-0.07174658,-0.10274421,0.02152542,0.80930746,0.03157402,1.5031282,0.0
nan,nan,nan,nan,0,0,9,0,0,396800,396800,39680,39680,7936,7936,9.967147887879067,9.967147887879067,39680,7936,396800,False,0,5,0406b_00000,2023-11-30_12-57-27,1701367047,796.2588548660278,4232.467090845108,1759,Joys-MacBook-Pro.local,127.0.0.1,4232.467090845108,5,39680,39680,396800,396800,nan,nan,nan,nan,0,0,[],[],846476.69,14194.425,832184.051,9.536,41.028,39680,39680,396800,396800,21.68213969938108,80.22776304155614,[],[],0.44999998807907104,4.999999873689376e-05,-0.084209286,-0.11431187,0.01673602,0.84853524,0.029703468,1.4763278,0.0
nan,nan,nan,nan,0,0,9,0,0,476160,476160,47616,47616,7936,7936,9.944621254061913,9.944621254061913,47616,7936,476160,False,0,6,0406b_00000,2023-11-30_13-10-45,1701367845,798.0393590927124,5030.50644993782,1759,Joys-MacBook-Pro.local,127.0.0.1,5030.50644993782,6,47616,47616,476160,476160,nan,nan,nan,nan,0,0,[],[],838400.457,14588.21,823698.635,9.635,61.986,47616,47616,476160,476160,21.21881625441696,79.47500000000001,[],[],0.675000011920929,4.999999873689376e-05,-0.08245381,-0.11703834,0.017560856,0.86457133,0.025220241,1.4585335,0.0
nan,nan,nan,nan,0,0,9,0,0,555520,555520,55552,55552,7936,7936,9.973748469852632,9.973748469852632,55552,7936,555520,False,0,7,0406b_00000,2023-11-30_13-24-00,1701368640,795.6940877437592,5826.20053768158,1759,Joys-MacBook-Pro.local,127.0.0.1,5826.20053768158,7,55552,55552,555520,555520,nan,nan,nan,nan,0,0,[],[],832298.787,14688.366,817491.953,9.708,71.585,55552,55552,555520,555520,20.483613817537645,79.92568644818424,[],[],1.0125000476837158,4.999999873689376e-05,-0.07734761,-0.1176419,0.0193576,0.8743899,0.020678226,1.4452333,0.0
nan,nan,nan,nan,0,0,9,0,0,634880,634880,63488,63488,7936,7936,9.332956136364187,9.332956136364187,63488,7936,634880,False,0,8,0406b_00000,2023-11-30_13-38-11,1701369491,850.3566329479218,6676.557170629501,1759,Joys-MacBook-Pro.local,127.0.0.1,6676.557170629501,8,63488,63488,634880,634880,nan,nan,nan,nan,0,0,[],[],834551.444,14954.383,819486.603,9.684,66.014,63488,63488,634880,634880,19.9474756421612,79.21054030115147,[],[],1.5187499523162842,4.999999873689376e-05,-0.06444009,-0.11284339,0.024184069,0.87403834,0.015946813,1.4370022,0.0
nan,nan,nan,nan,0,0,9,0,0,714240,714240,71424,71424,7936,7936,7.515069689319252,7.515069689319252,71424,7936,714240,False,0,9,0406b_00000,2023-11-30_13-55-47,1701370547,1056.064707994461,7732.621878623962,1759,Joys-MacBook-Pro.local,127.0.0.1,7732.621878623962,9,71424,71424,714240,714240,nan,nan,nan,nan,0,0,[],[],859158.112,20745.737,838306.995,9.467,62.513,71424,71424,714240,714240,20.457118927973198,80.11817420435511,[],[],1.5187499523162842,4.999999873689376e-05,-0.057796735,-0.11138449,0.030143213,0.8739011,0.015436736,1.4288876,0.0
nan,nan,nan,nan,0,0,9,0,0,793600,793600,79360,79360,7936,7936,7.5357623269560605,7.5357623269560605,79360,7936,793600,False,0,10,0406b_00000,2023-11-30_14-13-20,1701371600,1053.1524240970612,8785.774302721024,1759,Joys-MacBook-Pro.local,127.0.0.1,8785.774302721024,10,79360,79360,793600,793600,nan,nan,nan,nan,0,0,[],[],878553.468,20309.929,858141.876,9.248,59.592,79360,79360,793600,793600,16.96814479638009,79.88371040723982,[],[],1.5187499523162842,4.999999873689376e-05,-0.053829864,-0.11490501,0.037222397,0.8639945,0.01570551,1.4199938,0.0
